seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
3,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7096150534989547,0.4135453755703254
2,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7013200141794413,0.4090310238646603
1,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6946534055886583,0.4215589328329339
4,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7076695920958216,0.4173428492677395
0,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.714603749430945,0.4159849092848119
10,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.709542050753519,0.4077776466471772
31,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7530906908331699,0.3861660523837102
42,beta,1,max,1.0,0.5,raw,none,,max,286.0,10,0.7202112446488196,0.4260584427655908
38,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7024892403316669,0.4073060687641603
30,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6818051911544227,0.4336947933374847
14,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6471347861178369,0.43572647086901
36,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6861314183123879,0.4243465891332311
16,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.7332205045998998,0.406233328697283
37,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.710166160881099,0.4103370994404854
13,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7215443390593324,0.4125560310629834
23,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.7049006144998418,0.4137591564398439
17,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7145318930041151,0.4195626607605063
21,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6913049585615957,0.4172466314750084
18,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7491421914166466,0.4041783624444648
22,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.684204813375107,0.4242521178047133
34,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7306709061810422,0.4032304123261642
26,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6718487950118461,0.424903752844755
46,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7220004212622548,0.4096767347305023
6,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6841358530727302,0.4224105543902355
35,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7629780765296927,0.3913146797013454
5,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7459373942842602,0.3830212977329344
7,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7820109740639543,0.3827765116999769
19,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.709049515044638,0.4070129932255654
27,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6466213650887788,0.439259974099926
15,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7027111068947707,0.4195506384434512
43,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7003804967652728,0.4174214639292197
47,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7582230650949568,0.3853261128145633
39,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7436586034972208,0.3900492621450654
32,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6572339980476921,0.4296669521620616
11,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7087856861924947,0.4168542280841333
28,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7091733976253031,0.4196201571235364
24,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.686801598285032,0.4205999533010648
29,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.7258158100925396,0.413152937269105
20,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7072847093201006,0.4012160376260912
25,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6534535014156829,0.4299195789939244
44,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6730703784029787,0.4220597251259708
12,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.744387603212461,0.3973559679139783
8,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7195696284673795,0.4078082131931473
40,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7171535637809727,0.4022967487029351
33,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7131735659890411,0.4107008814845669
49,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7044163569753907,0.4211748459105663
9,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7254995494617894,0.4026857237562797
48,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6203871892925431,0.4452845748711911
41,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7060759634418987,0.4157435104806415
45,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7269720628802818,0.39955974058060334
