study,study_group,embedding_type,model_type,pre_join,n_join,j_join,ret_join,araf_latent_dim,araf_dropout,lambda_tau,artifact_path,seeds,mean_auc,mean_rmse,mean_knn_auc,mean_knn_rmse,mean_auc_diff_vs_knn,mean_rmse_diff_vs_knn,auc_wins_vs_knn,rmse_wins_vs_knn,missing_baseline_rows
default_flat,default,pca,beta,none,54,1.0,1.0,30,0.0,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-30_d-0p0_61bfc4ca1c9e.csv,3,0.6718612630413431,0.2960230282266971,0.7335426463677126,0.2814034681226607,-0.0616813833263696,0.014619560104036422,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,30,0.2,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-30_d-0p2_b91776d12285.csv,3,0.6709893316404792,0.2962049449719671,0.7335426463677126,0.2814034681226607,-0.06255331472723329,0.014801476849306364,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,30,0.5,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-30_d-0p5_e890352ed808.csv,3,0.669684128558154,0.2964938360133103,0.7335426463677126,0.2814034681226607,-0.06385851780955872,0.015090367890649603,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,64,0.0,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-64_d-0p0_2f8be149bfbf.csv,3,0.6707941444305439,0.29812075375297326,0.7335426463677126,0.2814034681226607,-0.06274850193716867,0.01671728563031255,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,64,0.2,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-64_d-0p2_72c22c827a1d.csv,3,0.6707634232739265,0.2981762706425309,0.7335426463677126,0.2814034681226607,-0.06277922309378614,0.016772802519870178,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,64,0.5,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-64_d-0p5_c44935f99211.csv,3,0.6708394271707129,0.2982781006094215,0.7335426463677126,0.2814034681226607,-0.06270321919699977,0.01687463248676076,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,128,0.0,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-128_d-0p0_837c7bbb837e.csv,3,0.6742516327556863,0.2978496714356857,0.7335426463677126,0.2814034681226607,-0.0592910136120263,0.016446203313024932,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,128,0.2,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-128_d-0p2_533d4a30fda9.csv,3,0.6737888259360688,0.2980330201164328,0.7335426463677126,0.2814034681226607,-0.059753820431643824,0.016629551993772047,0,0,0
default_flat,default,pca,beta,none,54,1.0,1.0,128,0.5,0.054,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-128_d-0p5_668159a4556b.csv,3,0.6730875568597616,0.2983514549503404,0.7335426463677126,0.2814034681226607,-0.06045508950795105,0.016947986827679635,0,0,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,10,0.0,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-10_d-0p0_4d19ee2a5a7e.csv,3,0.6902138338509508,0.41377199775796436,0.6319971439030047,0.41160447759566976,0.058216689947946154,0.002167520162294619,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,10,0.2,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-10_d-0p2_4117a8022ceb.csv,3,0.6902137174010597,0.413768150662777,0.6319971439030047,0.41160447759566976,0.058216573498055056,0.0021636730671072044,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,10,0.5,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-10_d-0p5_b9f53c3d13ac.csv,3,0.6902058912885366,0.413783334098292,0.6319971439030047,0.41160447759566976,0.05820874738553209,0.002178856502622284,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,30,0.0,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-30_d-0p0_873b852dc8d3.csv,3,0.6897038791855968,0.41429296093842166,0.6319971439030047,0.41160447759566976,0.057706735282592216,0.0026884833427519386,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,30,0.2,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-30_d-0p2_51f694b982d9.csv,3,0.6896876270927685,0.4143014404503477,0.6319971439030047,0.41160447759566976,0.05769048318976392,0.002696962854677946,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,30,0.5,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-30_d-0p5_e9fdfada13f7.csv,3,0.6897309167665909,0.41429478860811303,0.6319971439030047,0.41160447759566976,0.05773377286358635,0.0026903110124432694,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,64,0.0,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-64_d-0p0_057d30b4800c.csv,3,0.6887075399424557,0.4150876425661622,0.6319971439030047,0.41160447759566976,0.056710396039451196,0.0034831649704924104,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,64,0.2,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-64_d-0p2_61298a72961c.csv,3,0.6887924565186495,0.41507975036034656,0.6319971439030047,0.41160447759566976,0.056795312615644855,0.0034752727646768324,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,64,0.5,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-64_d-0p5_e82fc9332dde.csv,3,0.6888865734057644,0.4150344882180672,0.6319971439030047,0.41160447759566976,0.056889429502759846,0.0034300106223974502,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,128,0.0,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-128_d-0p0_a369107f90fb.csv,3,0.6877148918666962,0.415840341441619,0.6319971439030047,0.41160447759566976,0.05571774796369163,0.00423586384594928,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,128,0.2,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-128_d-0p2_4ddd9fabad98.csv,3,0.6879502408645326,0.4158022677653023,0.6319971439030047,0.41160447759566976,0.05595309696152806,0.004197790169632509,2,1,0
default_flat,default,raw,bernoulli,none,1,1.0,1.0,128,0.5,0.0151,model/result/default_araf_flat/araf/araf_raw_bernoulli_pre-false_n-1_k-128_d-0p5_458907a8020a.csv,3,0.6883585368952342,0.41570006243307783,0.6319971439030047,0.41160447759566976,0.05636139299222961,0.004095584837408073,2,1,0
default_flat,default,raw,beta,none,54,1.0,1.0,10,0.0,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-10_d-0p0_45a6308db90c.csv,3,0.675589464289735,0.3003976404650482,0.7335426463677126,0.2814034681226607,-0.057953182077977616,0.018994172342387445,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,10,0.2,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-10_d-0p2_05c0c93fd423.csv,3,0.675609243160951,0.30036889702231634,0.7335426463677126,0.2814034681226607,-0.05793340320676177,0.018965428899655596,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,10,0.5,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-10_d-0p5_92bd5ba5a99d.csv,3,0.6757280123226749,0.30030367241718675,0.7335426463677126,0.2814034681226607,-0.05781463404503765,0.018900204294526008,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,30,0.0,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv,3,0.672085549525197,0.30174830075786835,0.7335426463677126,0.2814034681226607,-0.06145709684251566,0.020344832635207605,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,30,0.2,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv,3,0.6724929217691852,0.3016696869762219,0.7335426463677126,0.2814034681226607,-0.06104972459852742,0.02026621885356117,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,30,0.5,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv,3,0.673375697065798,0.30154713795632754,0.7335426463677126,0.2814034681226607,-0.06016694930191461,0.020143669833666816,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,64,0.0,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv,3,0.6703429666965328,0.30328642051957194,0.7335426463677126,0.2814034681226607,-0.06319967967117983,0.02188295239691118,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,64,0.2,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv,3,0.67065280263415,0.3031835978977277,0.7335426463677126,0.2814034681226607,-0.06288984373356259,0.021780129775066936,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,64,0.5,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p5_6b4d1ad45613.csv,3,0.6718080460773033,0.3030109995933972,0.7335426463677126,0.2814034681226607,-0.06173460029040926,0.02160753147073648,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,128,0.0,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p0_229c1039f80f.csv,3,0.6704665271924631,0.3042305444744226,0.7335426463677126,0.2814034681226607,-0.06307611917524947,0.022827076351761844,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,128,0.2,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p2_7d45aa62a7f3.csv,3,0.6710706082140382,0.30417224407929744,0.7335426463677126,0.2814034681226607,-0.06247203815367445,0.022768775956636716,0,0,0
default_flat,default,raw,beta,none,54,1.0,1.0,128,0.5,0.029,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv,3,0.6715857397960763,0.30413314512157785,0.7335426463677126,0.2814034681226607,-0.06195690657163625,0.02272967699891711,0,0,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,10,0.0,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p0_784b3469a7ce.csv,3,0.6696855311929971,0.4096523468553644,0.6319971439030047,0.41160447759566976,0.037688387289992464,-0.001952130740305369,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,10,0.2,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p2_7f6a1be120bf.csv,3,0.6697645550922958,0.4096391394917385,0.6319971439030047,0.41160447759566976,0.03776741118929117,-0.001965338103931199,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,10,0.5,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-10_d-0p5_d9a7705f92e5.csv,3,0.6698194787791216,0.40962817524744216,0.6319971439030047,0.41160447759566976,0.037822334876116935,-0.0019763023482276174,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,30,0.0,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p0_416d613ff0c6.csv,3,0.669499722900125,0.40998965985237973,0.6319971439030047,0.41160447759566976,0.03750257899712047,-0.0016148177432900497,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,30,0.2,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p2_004f0a92d9ce.csv,3,0.6696883527310433,0.4099561631073023,0.6319971439030047,0.41160447759566976,0.037691208828038704,-0.0016483144883674232,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,30,0.5,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-30_d-0p5_e9782a1214eb.csv,3,0.6698220000378169,0.4099282066336349,0.6319971439030047,0.41160447759566976,0.037824856134812346,-0.001676270962034913,2,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,64,0.0,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p0_ecec036e67d1.csv,3,0.6687401107892393,0.41024916387974963,0.6319971439030047,0.41160447759566976,0.03674296688623472,-0.001355313715920144,3,1,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,64,0.2,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p2_f4009d53d1c7.csv,3,0.6689254905987035,0.4101947544870879,0.6319971439030047,0.41160447759566976,0.03692834669569892,-0.0014097231085818396,3,1,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,64,0.5,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-64_d-0p5_aeed177f35ce.csv,3,0.6692300803154488,0.4101257583249147,0.6319971439030047,0.41160447759566976,0.03723293641244422,-0.0014787192707550467,3,1,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,128,0.0,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p0_0524502bec98.csv,3,0.6708921928282026,0.4094243776578348,0.6319971439030047,0.41160447759566976,0.03889504892519798,-0.0021800999378349304,3,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,128,0.2,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p2_e618c569d0e5.csv,3,0.6710400124601978,0.4094021278140629,0.6319971439030047,0.41160447759566976,0.03904286855719319,-0.0022023497816068827,3,2,0
default_flat,default,sae,bernoulli,none,1,1.0,1.0,128,0.5,0.0159,model/result/default_araf_flat/araf/araf_sae_bernoulli_pre-false_n-1_k-128_d-0p5_f7f45e07abb0.csv,3,0.6712439631226356,0.40939274218077687,0.6319971439030047,0.41160447759566976,0.03924681921963095,-0.0022117354148928534,3,2,0
default_flat,default,sae,beta,max,1,1.0,1.0,10,0.0,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p0_5cccb18b3a99.csv,3,0.7040931490068316,0.4388678968352468,0.7143157043065066,0.4119164223841611,-0.010222555299674974,0.0269514744510857,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,10,0.2,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p2_c562a61fc1d6.csv,3,0.7030822589669375,0.43923221522248207,0.7143157043065066,0.4119164223841611,-0.011233445339569012,0.027315792838320974,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,10,0.5,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-10_d-0p5_3c57f2b86870.csv,3,0.6998983188746989,0.44003381854931867,0.7143157043065066,0.4119164223841611,-0.014417385431807742,0.02811739616515761,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,30,0.0,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p0_5c9f3ae8e1b1.csv,3,0.694894071210395,0.44261109703977297,0.7143157043065066,0.4119164223841611,-0.01942163309611163,0.030694674655611837,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,30,0.2,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p2_5a79e2136069.csv,3,0.6941172220742139,0.4429239321633163,0.7143157043065066,0.4119164223841611,-0.020198482232292852,0.031007509779155267,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,30,0.5,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-30_d-0p5_71f019ca14f9.csv,3,0.6911382093669821,0.4439837216351194,0.7143157043065066,0.4119164223841611,-0.02317749493952448,0.03206729925095827,0,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,64,0.0,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p0_f258535c8aaf.csv,3,0.7021632476224893,0.4418282417055419,0.7143157043065066,0.4119164223841611,-0.012152456684017357,0.029911819321380855,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,64,0.2,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p2_989ea90f18da.csv,3,0.7009199362635018,0.4420425860151252,0.7143157043065066,0.4119164223841611,-0.01339576804300476,0.030126163630964136,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,64,0.5,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-64_d-0p5_bf4dc498907c.csv,3,0.6949361342550405,0.44383815948978783,0.7143157043065066,0.4119164223841611,-0.019379570051466215,0.03192173710562677,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,128,0.0,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p0_72b4d221f9b1.csv,3,0.7029224083423672,0.4431753909867205,0.7143157043065066,0.4119164223841611,-0.011393295964139369,0.03125896860255939,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,128,0.2,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p2_7272b4d72af2.csv,3,0.7020602990721306,0.4431636754930924,0.7143157043065066,0.4119164223841611,-0.012255405234375924,0.0312472531089313,1,0,0
default_flat,default,sae,beta,max,1,1.0,1.0,128,0.5,0.16,model/result/default_araf_flat/araf/araf_sae_beta_pre-max_n-max_k-128_d-0p5_9c9b451270a6.csv,3,0.6996924048040906,0.4432945463378819,0.7143157043065066,0.4119164223841611,-0.014623299502415995,0.031378123953720805,1,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,10,0.0,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p0_970e9c37f231.csv,3,0.6565167182709578,0.3020411263585658,0.7335426463677126,0.2814034681226607,-0.07702592809675483,0.02063765823590502,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,10,0.2,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p2_adc8c65bf227.csv,3,0.6566830844564038,0.30210874334049836,0.7335426463677126,0.2814034681226607,-0.07685956191130883,0.020705275217837677,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,10,0.5,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-10_d-0p5_2604ff09c276.csv,3,0.6570059579316591,0.3023532630057177,0.7335426463677126,0.2814034681226607,-0.07653668843605355,0.020949794883056944,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,30,0.0,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p0_a9d31d298ed1.csv,3,0.6577058218546931,0.30275212266664037,0.7335426463677126,0.2814034681226607,-0.07583682451301961,0.02134865454397968,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,30,0.2,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p2_ec23e71a2c5c.csv,3,0.657582755416909,0.30276304785827285,0.7335426463677126,0.2814034681226607,-0.07595989095080354,0.021359579735612106,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,30,0.5,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-30_d-0p5_f86d1e2e181b.csv,3,0.6577210404962043,0.3028441208373598,0.7335426463677126,0.2814034681226607,-0.07582160587150825,0.021440652714699065,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,64,0.0,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p0_e95f394c1690.csv,3,0.656888869808912,0.3025753307780988,0.7335426463677126,0.2814034681226607,-0.0766537765588005,0.02117186265543806,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,64,0.2,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p2_663a6d1ceac0.csv,3,0.6569388747361916,0.30255132300034876,0.7335426463677126,0.2814034681226607,-0.07660377163152095,0.021147854877688072,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,64,0.5,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-64_d-0p5_20429ad3e487.csv,3,0.6570370868720932,0.3025168773395878,0.7335426463677126,0.2814034681226607,-0.07650555949561944,0.021113409216927097,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,128,0.0,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p0_c88d754b3834.csv,3,0.6595271870915624,0.3020725090036181,0.7335426463677126,0.2814034681226607,-0.0740154592761502,0.020669040880957352,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,128,0.2,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p2_0b20df728060.csv,3,0.659380405906621,0.3020468612365788,0.7335426463677126,0.2814034681226607,-0.0741622404610917,0.020643393113918124,0,0,0
default_flat,default,sae,beta,none,54,1.0,1.0,128,0.5,0.0535,model/result/default_araf_flat/araf/araf_sae_beta_pre-false_n-max_k-128_d-0p5_289be2f644a7.csv,3,0.6594353071786131,0.30200493863266126,0.7335426463677126,0.2814034681226607,-0.07410733918909947,0.020601470510000514,0,0,0
sample_size,items,pca,bernoulli,none,54,1.0,1.0,30,0.5,0.0155,model/result/sample_size_study/items/amortized_irt_pca_bernoulli_u32_n_max_bpca_k10.csv,3,0.6995670409414384,0.4008820580367529,0.7326131351213966,0.3930645263579393,-0.033046094179958296,0.007817531678813586,0,0,0
sample_size,items,pca,bernoulli,none,54,1.0,1.0,30,0.5,0.0155,model/result/sample_size_study/items/amortized_irt_pca_bernoulli_u32_n_max_j0.1_bpca_k10.csv,3,0.7003323776780572,0.3736030996522741,0.7326131351213966,0.3930645263579393,-0.032280757443339435,-0.019461426705665252,1,2,0
sample_size,items,pca,bernoulli,none,54,1.0,1.0,30,0.5,0.0155,model/result/sample_size_study/items/amortized_irt_pca_bernoulli_u32_n_max_j0.3_bpca_k10.csv,3,0.6547645880987282,0.4122375003252221,0.7326131351213966,0.3930645263579393,-0.07784854702266845,0.019172973967282736,0,1,0
