seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6188742773202897,0.4862672851991123
3,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.6277970114377076,0.4997214047808296
1,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6045343640846518,0.4831699332183514
5,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6614807367714495,0.4517448057288775
6,beta,1,max,1.0,0.05,raw,none,,max,286.0,20,2,0.5879967208870864,0.5261349988672879
0,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6147300539789355,0.4886429781949952
7,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.6317888227380501,0.4897920657304603
4,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6256882348070874,0.4885986517211075
8,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6274933897024639,0.4758166119943868
49,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6165990127250964,0.4887375644896975
9,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6492063830305392,0.4625188888094944
23,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.5962357453360687,0.4887021653799266
19,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6327379312245123,0.4697317174680185
32,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6019610235671455,0.4909891799688242
14,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.5688537267488785,0.4917306747905796
15,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6154005786927237,0.4791196941765669
11,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6007169667091881,0.4929604893882474
24,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6280096738304569,0.4744676448987789
41,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.6005022959692012,0.5111078882317357
43,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.610099144471022,0.4945987492638464
47,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6736262381324236,0.4514318930689531
16,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6195172420399861,0.4837463668075667
34,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6286446082591721,0.4760619333100323
35,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.666329439520291,0.4588877961835533
39,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6183138910756458,0.4626351468350266
27,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.5749156138022009,0.5002226929653688
31,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6759160871878763,0.4586906629641226
38,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6136121414362662,0.4827990891158827
18,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.643617017980362,0.4766005985477561
40,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6406839502396247,0.472403261560192
17,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6128398491083676,0.4857945099962898
12,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6202144150124728,0.4701652144150796
42,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.626322157235371,0.4852403785875878
37,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6404212987334716,0.4705712066292808
28,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6158828836781188,0.4895355289197948
13,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.6434470037971642,0.4713918625175773
33,beta,1,max,1.0,0.05,raw,none,,max,286.0,20,2,0.6005398159292547,0.5138920069362222
30,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,2,0.5917314780109946,0.5014667752385666
48,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.5248760157743786,0.5482363785835854
46,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6165580001531863,0.4890033265655966
44,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.5989769499939923,0.4818153429520271
36,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6005134649910233,0.4959449094232067
20,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.615690261870605,0.4784224594662314
22,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.5883433009927718,0.516510405547358
26,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.5967349655243286,0.4928575526358202
10,beta,1,max,1.0,0.05,raw,none,,max,286.0,20,2,0.6222510312386635,0.5047290501453158
29,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.6386748588006449,0.4868277315986102
45,beta,1,max,1.0,0.05,raw,none,,max,286.0,50,2,0.6533524843834893,0.4672905135370801
25,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.5747275110375275,0.5146504353261893
21,beta,1,max,1.0,0.05,raw,none,,max,286.0,10,2,0.589609846888608,0.508076701760348
